"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1791216850233184730","Thu May 16 21:19:10 +0000 2024","0","Rada sangsi anjir sama kasus ini️ kalo misal pelaku udah ditangkap dan dipenjara terus kalo udah bebas kalo puji Tuhannya dia berubah dan nggak ngejar-ngejar lagi ya it's a good thing tapi kalo tetep jadi stalker waduh gawat kasian mbaknya Tapi kalo nyumpahin mati si pelaku","1791216850233184730","","","in","","0","1","0","https://twitter.com/Mokasellingacc/status/1791216850233184730","1640942429653319681","Mokasellingacc"
"1790597665178493077","Thu May 16 21:17:21 +0000 2024","0","@RadioElshinta apa karena Vina bukan orang kaya? atau karena pelaku anak polisi? @DivHumas_Polri @ListyoSigitP","1791216390944256315","","RadioElshinta","in","Mars","0","0","0","https://twitter.com/FoodaholicPr/status/1791216390944256315","1479500281","FoodaholicPr"
"1791009937537282522","Thu May 16 21:14:54 +0000 2024","0","@humaspoldajbr Teman Pelaku udah tertangkap... Nama jelas Alamat jelas 2016 sudah ada sosmed... DPO no face or hiden","1791215774431862888","","humaspoldajbr","in","Amukti Palapa","0","0","0","https://twitter.com/MPrimbon/status/1791215774431862888","1521559637572550656","MPrimbon"
"1791215718823801183","Thu May 16 21:14:41 +0000 2024","0","Ketika tindakan pelaku bully di sekolah terlalu sering dimaklumi sama orang tua dan guru mungkin solusi paling tepat adalah membully kembally para pembully. Biar timbul kesadaran sama rasa sama nasib. Tapi.. morally incorrect sih.","1791215718823801183","","","in","タンゲラン","0","0","0","https://twitter.com/Enji_PW/status/1791215718823801183","3089248219","Enji_PW"
"1791081564165828902","Thu May 16 21:06:54 +0000 2024","0","@donaldarmen @bacottetangga_ Yg kakak adik itu istri korban sma istri pelaku kalo suami2 nya cuma mantu coba deh baca lgi di situ ada kalimat mantu kabeh(mantu semua) ","1791213759278546963","","donaldarmen","in","Jakarta Capital Region","0","0","0","https://twitter.com/gula_jawwa/status/1791213759278546963","1530573306944172032","gula_jawwa"
"1791213021760479622","Thu May 16 21:03:58 +0000 2024","0","pelaku utamanya belum ketangkep kok bisaaa? itu 8 orang udah di penjara dan kenal dia","1791213021760479622","","","in","","0","0","0","https://twitter.com/leawfy/status/1791213021760479622","479613802","leawfy"
"1791212680168010121","Thu May 16 21:02:36 +0000 2024","0","Hotman Paris Minta Polisi Buka Ulang Kasus Vina Cirebon dan Cari 3 Pelaku yang Belum Ditangkap https://t.co/y1vA0UjeHx","1791212680168010121","","","in","Indonesia","0","0","0","https://twitter.com/MSNindonesia/status/1791212680168010121","262026799","MSNindonesia"
"1791134697906712617","Thu May 16 21:01:52 +0000 2024","0","@opposite6892 Semoga cepat ketangkap aktor pelaku","1791212493315924032","","opposite6892","in","bumi Allah","0","0","0","https://twitter.com/Amrizaldy511/status/1791212493315924032","1302554734964867072","Amrizaldy511"
"1791211358496727509","Thu May 16 20:57:21 +0000 2024","0","Polda Metro Jaya Bakal Tindak Tegas Pelaku Begal https://t.co/FimMz7b66i","1791211358496727509","","","in","Tangerang Selatan","0","0","0","https://twitter.com/Kabar_Tangsel/status/1791211358496727509","546123555","Kabar_Tangsel"
"1791131383219589459","Thu May 16 20:55:20 +0000 2024","0","@KompasTV katanya tuh korban anak anggota polisi perwira malah... biasanya gercep kl korban keluarga polisi eeeemmm jadi curiga apa mungkin pelaku jadi korban ? sampe ga ketangkep tuh.... hati hati pak pol sama netizen....","1791210849257820215","","KompasTV","in","","0","0","0","https://twitter.com/cuaqilxjaga/status/1791210849257820215","1663706983135068160","cuaqilxjaga"
"1791209581407834339","Thu May 16 20:50:19 +0000 2024","0","Pada hari pertama terdapat 88 pelaku usaha perikanan yang ikut serta dalam kegiatan ini. Diharapkan dari kegiatan ini dapat membantu nelayan skala kecil mendapatkan perizinan yang mudah tanpa biaya dan transparan dari Pemerintah. #investasi #dpmptspjateng #jatenggayeng","1791209588538343795","","DPMPTSPJateng","in","Semarang, Jawa Tengah","0","0","0","https://twitter.com/DPMPTSPJateng/status/1791209588538343795","2725004480","DPMPTSPJateng"
"1790562424271302831","Thu May 16 20:50:16 +0000 2024","0","@tanyarlfes Siapa yang tau diantara ke 3 pelaku ada yang strees di hantui bayangan dan dosa bersalah jadi ODGJ semoga ga ODGJ dulu sebelum ketangkep tembak mati langsung","1791209575170842809","","tanyarlfes","in","","0","0","0","https://twitter.com/ghef1945/status/1791209575170842809","1749919674513657856","ghef1945"
"1790445100725567977","Thu May 16 20:50:00 +0000 2024","0"," Korean Dramas My Happy Ending / 나의 해피엔드 (TV Chosun 2023) Dan ada pria manis yang tampak peduli dengan mbak Seo tapi menyimpan rahasia bahkan diawal dia sebagai kandidat pelaku penguntit yang dialami mbak Seo #MyHappyEnding #JangNaRa #SonHoJun https://t.co/VejYIGP8tP","1791209508024295499","https://pbs.twimg.com/media/GNunjY_WIAEypMR.jpg","FajarHyeong","in","-6.372946,106.99117","0","1","0","https://twitter.com/FajarHyeong/status/1791209508024295499","187385168","FajarHyeong"
"1791208368926826927","Thu May 16 20:45:28 +0000 2024","0","pelaku pelecehan seksual dan memamerkan alat kelamin sher ke media berita viral lainya agar kluarga besar dan teman teman nya akan lihat nama;jiwa alfalah nowastaappp:+62 838‑9709‑2732 #poldametrojaya #beritapolisi #pemerkosaan #tvone #bogor #alfarmartbogor https://t.co/XoCJKAEcnl","1791208368926826927","https://pbs.twimg.com/ext_tw_video_thumb/1791208337427554304/pu/img/52DWNyfXLWVE9Npi.jpg","","in","","0","0","0","https://twitter.com/BERITA4643651/status/1791208368926826927","1783074267321786368","BERITA4643651"
"1791208050012954687","Thu May 16 20:44:12 +0000 2024","0","Gue sebagai salah satu disabilitas nyesek bgtt sumpahh... . Ati² aja nihh buat pelaku...moga gak kejadian di elu² pada","1791208050012954687","","","in","","0","0","0","https://twitter.com/bukanDeecoRen/status/1791208050012954687","1107662504413401088","bukanDeecoRen"
"1791144649379434671","Thu May 16 20:40:57 +0000 2024","0","@reza_mln26 Semoga gak terjadi sama pelaku yg ngetik² yaa Awas aja..dah org sakit kalau berdoa biasanyaa terkabul... Ati² lu pada","1791207231540646304","","reza_mln26","in","","0","0","0","https://twitter.com/bukanDeecoRen/status/1791207231540646304","1107662504413401088","bukanDeecoRen"
"1790598998581252200","Thu May 16 20:26:31 +0000 2024","0","@Iloilolssxx @runeh_ @aldapstsr Seandainya ky di U.S hukum bisa melindungi setiap org yg merasa terganggu krn perbuatan org lain. Misal menguntit stalker atau sebagainya. Jd bisa dilaporin ke polisi abistu pelaku dpt surat peringatan utk tdk kontak &amp; jaga jarak 20-50 m dg korban. Klo dilanggar bisa dipidana.","1791203596840677653","","Iloilolssxx","in","","0","0","0","https://twitter.com/rrwaaan_subuh/status/1791203596840677653","1383603456074678277","rrwaaan_subuh"
"1790694261689831753","Thu May 16 20:11:28 +0000 2024","0","@c4hbylali @langitan99 Jangan2 pelaku utamanya yg 3 orang sudah meninggal udah dihabisin dulu siapa yg tidak sakit hati lihat anaknya dibunuh dengan sadis...","1791199810714055141","","c4hbylali","in","","0","0","0","https://twitter.com/wae_pipit/status/1791199810714055141","1428615190921183233","wae_pipit"
"1791039861585215839","Thu May 16 20:09:48 +0000 2024","0","@obatsakitmah kenapa harus selalu korban yg memikirkan masa depan pelaku ","1791199393397481938","","obatsakitmah","in","ur mind","0","0","0","https://twitter.com/baesashimi/status/1791199393397481938","420004177","baesashimi"
"1791100081330180234","Thu May 16 20:09:15 +0000 2024","2","@opposite6892 Kasus yg di bogor juga blm terungkap siswi yg nama noven yg tusuk sampai tewas ..udah lama bgt itu juga pelaku ya blm tertangkap","1791199252884205845","","opposite6892","in","","0","5","0","https://twitter.com/Yasinuzumaki48/status/1791199252884205845","1726987168533659648","Yasinuzumaki48"
"1791199091705491948","Thu May 16 20:08:36 +0000 2024","0","UB udah banyak pelaku pelecehan afau kekerasan seksual tp dr kampusnya sendiri lama bgt buat proses. yg author itu aja gue gatau kabarnya gimana. ini kampusnya beneran diem aja apa gmn deh?","1791199091705491948","","","in","","0","0","0","https://twitter.com/ziophelia/status/1791199091705491948","1754079777991045120","ziophelia"
"1790880138646958149","Thu May 16 20:05:30 +0000 2024","0","@tempodotco Uda gila .knapa ngelindungi tersangka sih woyy!! Banyak pelaku kejahatan apa sampe begitu","1791198309857755183","","tempodotco","in","","0","0","0","https://twitter.com/jinscutetongue/status/1791198309857755183","1000283719670808577","jinscutetongue"
"1791198218400972936","Thu May 16 20:05:08 +0000 2024","0","Aku ga ngerti. Harus komen apa. Mau pakek studi gender aku bisa belain akun anonim ini. Mau pakek analisis makna aku bisa belain pelaku yg dituduh. Jadii gimana dongg? Wkkwkkw Mau ngingetin kasus UNY ajaaa~ jadi lebih hati hati dalam menganalisis. Sip ntap.","1791198218400972936","","","in","Indonesia","0","0","0","https://twitter.com/ayunda_NF/status/1791198218400972936","1077052082","ayunda_NF"
"1791197982794391638","Thu May 16 20:04:12 +0000 2024","0","Dengan program AMANAH pemuda Aceh akan banyak mendapatkan pelatihan yg bermanfaat agar mereka bisa meningkatkan kemandirian kompetensi dan profesionalismenya menjadi pelaku wirausaha (entrepreneur) muda. @iloveaceh #Aceh #Amanah #MembangunAceh https://t.co/90YzCXKDFR https://t.co/Fk9GQ9sM8L","1791197982794391638","https://pbs.twimg.com/ext_tw_video_thumb/1791197805299871745/pu/img/biU1-zYFvhxPaDRt.jpg","","in","","0","0","0","https://twitter.com/iezmawatie/status/1791197982794391638","1857403698","iezmawatie"
"1790643374623756425","Thu May 16 20:02:29 +0000 2024","0","@tvOneNews Faktanya memang money politic dibiarkan merajarela di PEMILU 2024 perlu tindakan tegas dan adil kepada seluruh pelaku money politic.","1791197550130888735","","tvOneNews","in","","0","0","0","https://twitter.com/Ex_TKI/status/1791197550130888735","1722605185107972096","Ex_TKI"
"1791046684522291226","Thu May 16 19:59:57 +0000 2024","0","@asdir_bagus @detikcom Yg diperbaiki mestinya : infra struktur moda transportasi rambu rekayasa lalu lintas kesejahteraan pelaku jasa transportasi dan masih banyak lagi","1791196914341622237","","asdir_bagus","in","Jawa Tengah, Indonesia","0","0","0","https://twitter.com/blankbanget/status/1791196914341622237","228935841","blankbanget"
"1790878968742375902","Thu May 16 19:55:26 +0000 2024","1","@_bacotangenz gerebek boleh cuman tangan di kontrol juga bukan hak lu pada mukul ke pelaku yang bersangkutan biarin hak orang tua mereka mau di gimanain juga hak lu pada cuma ngamanin sama ngelaporin kalo posisi gua jadi keluarga mereka gua ributin dulu orang yang bikin luka !!!","1791195774317203861","","_bacotangenz","in","","0","0","0","https://twitter.com/walkingmilky/status/1791195774317203861","1768752668007411712","walkingmilky"
"1790995239102210364","Thu May 16 19:49:22 +0000 2024","0","@ceritasragen Terima kasih sobat Polri kami akan segera menindak tegas pelaku yang menjual BBM subsidi keluar wilkum Polres Sragen . Info lebih lanjut WA Center +62 887-7110-110 Terimakasih . salam presisi","1791194249637376418","","ceritasragen","in","","0","0","0","https://twitter.com/polres_sragen_/status/1791194249637376418","1018024551307927554","polres_sragen_"
"1790613495521911032","Thu May 16 19:45:43 +0000 2024","0","@resifitriani97 @arifpras21 @moraevs @dramatiktokid BAP pertama ke 8 pelaku mengakui adanya 3 pelaku lain yang belum tertangkap. Tetapi setelah menghadap hakim ke 8 pelaku tsb tidak bicara tentang 3 pelaku tsb yang masih DPO sampai sekarang Sumber: Hotman Paris","1791193331747500425","","resifitriani97","in","","0","0","0","https://twitter.com/ciut_wisnu/status/1791193331747500425","1677545288159072256","ciut_wisnu"
"1791192265844719857","Thu May 16 19:41:29 +0000 2024","12","-dipolitics! Hampir dua tahun pelaku pembunuhan belum ada kejelasan polici nyidik mulu tp ga pernah menetapkan tersangka polda jateng kerja apa kaga? https://t.co/wM1pcT7Nw1","1791192265844719857","https://pbs.twimg.com/media/GNuX3xabMAAO-Ov.jpg","","in","⬇️BACA RULES JANGAN NGELANGGAR","0","0","0","https://twitter.com/undipmenfess/status/1791192265844719857","1177052356925513728","undipmenfess"
"1791191681561424273","Thu May 16 19:39:10 +0000 2024","1","Pelaku Tunggal Didakwa Dalam Penembakan PM Slovakia Didakwa https://t.co/VXmlwg0Qj6","1791191681561424273","","","in","","0","0","0","https://twitter.com/infoinajahh/status/1791191681561424273","2449206415","infoinajahh"
"1790694261689831753","Thu May 16 18:46:39 +0000 2024","0","@langitan99 enak bgt ya pelaku yang lolos sampe sekarang hidupnya tenang tenang aja","1791178464462241942","","langitan99","in","","0","0","0","https://twitter.com/yoOwges/status/1791178464462241942","1426967280290721793","yoOwges"
"1791178201483575632","Thu May 16 18:45:36 +0000 2024","1","7 Karakter Perempuan di Chief Detective 1958 Ada Pelaku Kejahatan https://t.co/qJQFdwy5Wl","1791178201483575632","","","in","","0","0","1","https://twitter.com/IDNTimesKorea/status/1791178201483575632","1319581954962931713","IDNTimesKorea"
"1791047006313713908","Thu May 16 18:45:31 +0000 2024","0","@xopch Kecuali pelaku kdrt ya Kalau ini sejak kuliah sudah berjanji sama diri sendiri akan selalu intervensi walau ga diminta ","1791178182714065322","","ImaIsBack","in","Indonesia","0","0","0","https://twitter.com/ImaIsBack/status/1791178182714065322","1713265779234549760","ImaIsBack"
"1791061927160131993","Thu May 16 18:37:29 +0000 2024","0","@HisyamMochtar Pasal karet Uu ite dibuat oleh pada zaman bu mga dan disahkan pada zaman sby untuk menjerat pelaku penipuan berbasis digital Setelah jaman sby uu ite menjadi momok uu ite digunakan untuk balas dendam dan yg digunakan oleh orang2 aneh seperti foto diatas","1791176159620980896","","HisyamMochtar","in","Gianyar, indonesia","0","0","0","https://twitter.com/demonhadess/status/1791176159620980896","1501547548234125313","demonhadess"
"1791175325885530316","Thu May 16 18:34:10 +0000 2024","0","Korban Pelemparan Kaca Mobil Apresiasi kepada Polsek Medan Baru Telah Tangkap Pelaku https://t.co/zod5Vjuq4U","1791175325885530316","","","in","Kota Medan, Sumatera Utara","0","0","0","https://twitter.com/ArahindonesiaTV/status/1791175325885530316","1791025223460143104","ArahindonesiaTV"
"1791131383219589459","Thu May 16 18:33:44 +0000 2024","0","@KompasTV Kesulitan polisi mencari tiga buron dalam kasus pembunuhan Vina memang bikin gregetan. Meski delapan pelaku sudah tertangkap tiga lainnya masih bebas dan diduga bersembunyi di Jakarta dengan identitas baru.","1791175215730532586","","KompasTV","in","","0","0","0","https://twitter.com/pragibs_/status/1791175215730532586","1685558272315813888","pragibs_"
"1791174972242788672","Thu May 16 18:32:46 +0000 2024","0","Tegakkan keadilan untuk Vina. Mohon atensi Bapak KAPOLRI beserta jajarannya maupun seluruh rakyat Indonesia untuk dapat menemukan 3 orang pelaku DPO (+/- 8 tahun) yang belum tertangkap. #keadilan_untuk_Vina","1791174972242788672","","","in","","0","0","0","https://twitter.com/MCH_Nine/status/1791174972242788672","1451042777769283588","MCH_Nine"
"1791174923546919078","Thu May 16 18:32:34 +0000 2024","0","Udahlah berita kyk gini gausah diberitain lagi deh. Itu anak2 niru pelaku pembunuhan lain itu tertanam diotak mereka jd curiouss until he killed person criminal","1791174923546919078","","","in","Jakarta Capital Region, Indone","0","0","0","https://twitter.com/delisocious/status/1791174923546919078","1181837832442138625","delisocious"
"1791174389293252904","Thu May 16 18:30:27 +0000 2024","0","Kesian sgt kat vina ya Allah tak boleh bayang rasa sakit kena seksa mcm tu sekali sebelum mati semoga pelaku hidup tak tenang seumur hidup","1791174389293252904","","","in","Magic shop","0","0","0","https://twitter.com/hikemma/status/1791174389293252904","264727492","hikemma"
"1788485692240376225","Thu May 16 18:30:19 +0000 2024","0","@proquestfilm menurut gue sih dengan ada nya film ini jadinya diangkat lagi kasusnya ga adil rasanya.keluarganya juga udah usaha untuk mencari keadilan tapi hasilnya nihil..dan dengan adanya film ini kasusnya bisa di proses lagi..GUE YAKIN PELAKU 3 ORANG ITU BAKAL KETANGKEP!","1791174356183519507","","proquestfilm","in","","0","0","0","https://twitter.com/putriAh57487358/status/1791174356183519507","1601315864133136385","putriAh57487358"
"1791097560469553513","Thu May 16 18:26:39 +0000 2024","0","@opposite6892 Wah bongkar ini...bapaknya biar ikut ngrasain yang nutup2in pelaku...","1791173432010547491","","opposite6892","in","","0","0","0","https://twitter.com/momo_zeanx/status/1791173432010547491","1609762528942514176","momo_zeanx"
"1791163829667455084","Thu May 16 18:22:37 +0000 2024","0","@undipmenfess sampai sekarang kasus tsb tertutup 2th lebih. indikasi pelaku nya aja belum ketemu. sampai sekarang masih di up terus di media informasi kota semarang di grup fb.","1791172416259096827","","undipmenfess","in","","0","0","0","https://twitter.com/Sannzztyz/status/1791172416259096827","1690056862195232768","Sannzztyz"
"1791171809376862587","Thu May 16 18:20:12 +0000 2024","0","setiap hari selalu dengerin kemajuan dari kasus vina alhamdulillah kasusnya lagi mau ditangani pengacara top kaya pak hotman. semoga 3 orang pelaku segera di tangkap.","1791171809376862587","","","in","","0","0","0","https://twitter.com/rrgaditya/status/1791171809376862587","1717986755184590848","rrgaditya"
"1791102635715801553","Thu May 16 18:14:14 +0000 2024","0","@Rahadi0816 @CNNIndonesia Yaelah bang masih aja kemakan hoax seolah dia pelaku utama ","1791170307161501730","","Rahadi0816","in","","0","0","0","https://twitter.com/Xerozz272931/status/1791170307161501730","1750614989352914945","Xerozz272931"
"1791170078253383743","Thu May 16 18:13:19 +0000 2024","0","PELAKU PENIPUAN PELECEHAN SEXSUAL TELAH MAIN MAIN DI LAYANAN VCS MARI KITA SEBARLUASKAN ORANG INI SUPAYA KERABAT DEKAT DAN KLUARGA ORANG INI MENGETAHUI KELAKUAN OTAK MESUMNYA AMERTA KETUM ICANG #tvone #matanajwa #beritAviral #viralindonesia https://t.co/XJeuD29fnz","1791170078253383743","https://pbs.twimg.com/media/GNuDsMFbwAAUC6C.jpg","","in","","0","0","0","https://twitter.com/fortuncte/status/1791170078253383743","1776412031257890816","fortuncte"
"1791163829667455084","Thu May 16 18:11:44 +0000 2024","0","@undipmenfess Ngeri banget. Semoga pelaku hidupnya ga tenang sampe kapanpun.","1791169680683774182","","undipmenfess","in","","0","0","0","https://twitter.com/caapila/status/1791169680683774182","1289240422355619840","caapila"
"1791157059821478377","Thu May 16 18:04:19 +0000 2024","0","@Megatron_ron Pelaku yang berlagak sebagai korban. Narsis Psikopat ini ngerinya punya senjata nuklir dan siap melakukan Opsi Samson.","1791167814788841827","","Megatron_ron","in","Kota Medan, Sumatera Utara","0","0","0","https://twitter.com/SohibCamp4/status/1791167814788841827","1629526560792526848","SohibCamp4"
"1791167761110258028","Thu May 16 18:04:07 +0000 2024","0","dari awal emg concern gue nonton vina tuh lebih ke kok bisa kejadian udh 8 tahun lalu tapi 3 pelaku masih bebas sampe skrg. what a horrible law!","1791167761110258028","","","in","beside her","0","1","0","https://twitter.com/jstnvm_/status/1791167761110258028","549954369","jstnvm_"
"1791167376383476065","Thu May 16 18:02:35 +0000 2024","3","Bareskrim Polri Ikut Berburu Tiga Buronan Pelaku Pembunuhan Vina Cirebon: Rilisnya film Vina Sebelum 7 Hari seakan membuka kembali tabir misteri kasus pembunuhan Vina dan Eky di Kota Cirebon Jawa Barat pada 2016 silam. https://t.co/fSoq62ADeP https://t.co/5SftiaXxBE","1791167376383476065","https://pbs.twimg.com/media/GNuBPNAaAAAGwRR.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://twitter.com/tvOneNews/status/1791167376383476065","55507370","tvOneNews"
"1791167372423987323","Thu May 16 18:02:34 +0000 2024","1","Polres Tangsel Berbelit Usai Kasus Pemerkosaan Anak Perempuan Mandek Selama 2 Tahun: MA yang kini menginjak usia 17 tahun menjadi korban pemerkosaan oleh pelaku bernama Holid di Pondok Kacang Barat Pondok Aren Kota Tangerang Selatan (Tangsel). https://t.co/CnVLYucdv5 https://t.co/uMcITfDd85","1791167372423987323","https://pbs.twimg.com/media/GNuBO7ybAAAUGsV.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://twitter.com/tvOneNews/status/1791167372423987323","55507370","tvOneNews"
"1791165657108848948","Thu May 16 17:55:45 +0000 2024","1","Door !! Polisi Tembak Tiga dari Empat pelaku Komplotan Begal Sadis di Bogor https://t.co/8fcDguNhqH https://t.co/5uX4tLXfRT","1791165657108848948","https://pbs.twimg.com/media/GNt_rEKa0AAvm31.jpg","","in","","0","0","0","https://twitter.com/AdjetLazua15595/status/1791165657108848948","1721519776185372672","AdjetLazua15595"
"1791165230715896301","Thu May 16 17:54:03 +0000 2024","0","ga bales-bales chat ku ni psti lagi slipkol an sm calon pelaku baru (aslinya korban)","1791165230715896301","","","in","","1","0","0","https://twitter.com/likeuthemost/status/1791165230715896301","1717984527925350400","likeuthemost"
"1788485692240376225","Thu May 16 17:50:59 +0000 2024","0","@xxwyyxzy @proquestfilm Cuma ya dari adanya film ini juga kan kasus nya jadi makin viral lagi sekarang kak siapa tau para netizen bisa ungkap pelaku pasti keluarga juga mau keadilan untuk almarhumah yang penting sih alfatihah untuk almarhumah ka","1791164457391096047","","xxwyyxzy","in","","0","0","0","https://twitter.com/Milkice_03/status/1791164457391096047","1757389440019005440","Milkice_03"
"1791126427850666396","Thu May 16 17:50:27 +0000 2024","0","@araIaide SERIUS! makanya annoying banget dan pelaku stalking itu ada di twitter dan ada di interview TV terakhir ku tau. semoga sesuai sama tontonan yang kakak suka yaa!","1791164324775592418","","araIaide","in","Crimsonvale, Canada.","0","1","0","https://twitter.com/swansbell/status/1791164324775592418","2785144116","swansbell"
"1791164059188068603","Thu May 16 17:49:24 +0000 2024","0","Kasus tindakan kriminalitas Vina ceribon Jawa Barat sampai sekarang masih belum bisa terungkap semuanya karena negeri ini tidak bisa mengungkapkan kasus ini. Para pelaku pengeroyokan pembunuhan dan pemerkosaan belum tertangkap semua. Dimanakah letak keadilan negeri ini. https://t.co/jSgUOJDOUL","1791164059188068603","https://pbs.twimg.com/media/GNt8sbnaAAkDSDc.jpg","","in","","0","0","0","https://twitter.com/AgungHa12294/status/1791164059188068603","1690592371019497472","AgungHa12294"
"1788485692240376225","Thu May 16 17:48:59 +0000 2024","0","@xxwyyxzy @proquestfilm Kalo untuk masalah hantu mungkin mereka buat karena di rekaman yg viral itu temen yg kesurupan itu tau kalau pelaku mau kabur kejakarta karena orang yg mau buat film gatau darimana asal bisa tau ada yg kabur ke jakarta mungkin dibuat seperti itu tapi masih pendapat aja sih","1791163955370696764","","xxwyyxzy","in","","0","0","0","https://twitter.com/Milkice_03/status/1791163955370696764","1757389440019005440","Milkice_03"
"1791144671378628899","Thu May 16 17:48:20 +0000 2024","21","@runeh_ Abis baca translate nya agak ngeri juga 1.imo indikasinya sih potensi gangguan jiwa 2.liat rep juga banyak yg hujat ke akun dia karena di up Pelaku obses berbahaya jangan sampe lakuin hal nekat stay safe kak.","1791163788768764292","","runeh_","in","Anywhere","0","0","0","https://twitter.com/incredibroX/status/1791163788768764292","1395822507324706818","incredibroX"
"1790765050762088922","Thu May 16 17:41:18 +0000 2024","0","@lapakperasaan ga etis bgt filmnya. pdhl si vina ini korban dan pelaku aslinya belum ditemukan tapi dieksploitasi kisahnya. scene pelecehennya jelass bgt. dan di film si vina malah dijadikan hantu peneror. dan jugaa rekaman suara asli ketika si vina dilecehkan ituu ditampilkan di akhir film","1791162020693410061","","lapakperasaan","in","Medan","0","0","0","https://twitter.com/zoyalenski/status/1791162020693410061","781290840606007297","zoyalenski"
"1791079985920487675","Thu May 16 17:40:28 +0000 2024","3","@dhyansabilla_ @arianiwidya_ @ListyoSigitP @rajatikam_ Masak dalang pelaku pembunuhan pegang icik2. Yg bener ajaaaa ... rugi donk ","1791161812018409633","","dhyansabilla_","in","Semarang, Jawa Tengah","0","0","0","https://twitter.com/claudiahierari/status/1791161812018409633","1322968976930996224","claudiahierari"
"1791161805982834792","Thu May 16 17:40:27 +0000 2024","1","Halo untuk salah satu nama yang namanya terikut sertakan dalam thread berikut dan juga bbrp orang yang wajahnya terikut sertakan juga dalam screenshot-an di thread aku ini mereka tidak ada sangkutpautnya sama sekali dengan pelaku ya.","1791161805982834792","","","in","","0","2","0","https://twitter.com/8vvrxrvqk5/status/1791161805982834792","1623281163908554752","8vvrxrvqk5"
"1791144671378628899","Thu May 16 17:38:05 +0000 2024","19","@YogiBhex @runeh_ Kalo dilihat dari tingkahnya kita semua sepakat kalo pelaku ini orang gila. Awalnya dia mungkin takut karena viral tp untuk menutupi ketakutannya ada kemungkinan bisa nekat juga dan jadi resiko buat mbaknya. Utamaih cari pendampingan dulu deh udah viral gini pasti kelar kok.","1791161209431130435","","YogiBhex","in","","0","0","0","https://twitter.com/Kuuciiing_/status/1791161209431130435","212480874","Kuuciiing_"
"1791131383219589459","Thu May 16 17:36:46 +0000 2024","0","@KompasTV Viralkan sampe pelaku terdengar trauma dan mati terhantui kejadian itu","1791160877737181262","","KompasTV","in","","0","0","0","https://twitter.com/helehtakpenting/status/1791160877737181262","1654106764567252995","helehtakpenting"
"1788089744888611176","Thu May 16 17:34:40 +0000 2024","0","@TirtoID Keren polisi bisa tegas dalam bekerja Tindak pelaku intoleran","1791160351423332403","","TirtoID","in","","0","0","0","https://twitter.com/MeigySyah26502/status/1791160351423332403","1763485006843043840","MeigySyah26502"
"1791159749817573881","Thu May 16 17:32:17 +0000 2024","0","omg cakep bgt hueng pelaku utama oleng gw dari jaemark y cuma blio https://t.co/y8LKJf9a36","1791159749817573881","https://pbs.twimg.com/media/GNt6S88a0AAYop3.jpg","","in","","0","0","0","https://twitter.com/leemakkeuri/status/1791159749817573881","1731821064005844992","leemakkeuri"
"1791159261852205479","Thu May 16 17:30:20 +0000 2024","0","Kasus Hilangnya Tugu PON Ketua KNPI Riau Janjikan Rp.100 Juta Bagi Penemu Pelaku yang Merusak - https://t.co/Vbl2vYTjST https://t.co/fk5PRMuL27","1791159261852205479","","","in","Jabar","0","0","0","https://twitter.com/JabarYeuh/status/1791159261852205479","1736294924","JabarYeuh"
"1790952690375377097","Thu May 16 17:29:36 +0000 2024","0","@ahriesonta @Dedy_313 We lha bajindul seko 2016 ra jegos nangkep pelaku we ngopo wae e?","1791159077277708597","","ahriesonta","in","Zimbabwe","0","0","0","https://twitter.com/sukongowo/status/1791159077277708597","1704791940104110080","sukongowo"
"1791159008159727741","Thu May 16 17:29:20 +0000 2024","0","Video yg menyebalkan. Pelaku yg kecil tapi tengil. Karyawan yg badan doang gede tp ga bisa kickass. Cameraman yg 6/10","1791159008159727741","","","in","Bikini Bottom","0","0","0","https://twitter.com/MilanOutLoud/status/1791159008159727741","1498733456","MilanOutLoud"
"1788589880022610195","Thu May 16 17:05:38 +0000 2024","0","@farel5207026982 @picatabla2 @opadoang @PaijoKhentir Gambar buatan islam buat menjatuhkn kristen wkwkw akun akun sampah kek kau banyak bermunculan sejak banyak penangkapan terhadap pelaku pembubaran gereja massive dilakuin dan satu lagi dengan mulut ktor lu kek gini memangnya bisa membuat orang jadi mualaf? ","1791153045524578685","","farel5207026982","in","","0","1","0","https://twitter.com/indo_mie13/status/1791153045524578685","1773915821003448320","indo_mie13"
"1791152402743394393","Thu May 16 17:03:05 +0000 2024","0","Kasus Vina diangkat kembali setelah polisi tidur 8 tahun. Hanya 1 yg saya khawatirkan jika polisi sudah terdesak seperti ini bisa kemungkinan (KEMUNGKINAN) yaa akan ada pelaku salah tangkap harapan sy sih semoga aja pelaku yg asli yg ketangkap https://t.co/KmdiEDRwXZ","1791152402743394393","https://pbs.twimg.com/media/GNtznLBaAAQZsCN.jpg","","in","Kota Malang","0","0","0","https://twitter.com/shiningyeay/status/1791152402743394393","822333141796864000","shiningyeay"
